ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
27,44659.92039833496,0.30298504456976033,2.0575220259230673,-0.11750244732478526,182.6471818238278,28.334234092888426,93.65364912649751,81.5912001466684,63.74784473470688,47.197870157910494,32.57827051139434,13.332794838077305,0.460839428283174
28,43091.35301993617,0.2911141345641825,2.038305417162178,-0.11536726857357532,170.16497837930459,50.045520788478534,89.93083799755884,82.38496393657098,65.54437672581506,48.22239692252982,33.595901903630185,19.52795879672118,5.249489610606511
29,43543.367961829405,0.28639580528550995,2.0346090799949432,-0.11495656444388258,161.6465000227422,68.21278052590978,85.82109940702736,83.8862980546303,66.94050640405624,52.774632447319995,37.7112837287472,23.182837721726063,8.337767765289462
30,42131.42831828086,0.27460256882768813,1.9940316190109344,-0.11044795766788157,146.8244328482658,85.78019861839664,78.06412254542359,84.66277031202816,68.29996933728192,54.55004400222086,38.44660002713087,24.354177856679424,13.060341324500262
31,42038.64964120813,0.26730517792318226,1.9636610575839428,-0.10707345084266032,133.5190817434253,102.8929724989565,69.31437755498389,84.96903613472578,69.97521566507722,55.53209779455628,43.042615033526204,28.089804112822222,16.039229658655042
32,41589.86671711733,0.2594372737022666,1.9249877895363685,-0.1027764210595965,119.56263826442975,116.80893863899894,57.64648496262288,84.95033194760788,70.69935196066604,57.78298060311035,44.709382041912434,31.232876114100723,20.451890749523812
33,41831.902816980924,0.25523235095261415,1.8893814137022538,-0.09882015707802819,107.77453013625181,128.36149222664508,49.584432353270316,84.19096529423727,72.56481996103366,58.91992123795018,45.50637836412002,33.33080992928074,22.59147434331763
34,42036.71393458302,0.2506024682988231,1.8453356382768058,-0.0939261820307562,93.94511705072205,139.67171498329066,37.99881369696184,82.7452059354187,73.06183048004125,60.6449861001345,48.37562268141756,35.36049289677181,25.17458668852636
35,41564.24819669209,0.24496306444038807,1.8000969416529933,-0.08889966018366591,81.47260120800718,146.1787736141,24.933263136039976,81.01199645350123,72.71095298928095,61.27542515086181,50.061237056301515,38.120734827366405,27.688332214120035
36,42322.86785294212,0.24349220739758462,1.7531366941422568,-0.08368185490469521,68.3091195610433,154.7078678956996,12.923705924215975,79.75171977830716,74.10759593780257,62.37584109347164,50.883178702244,39.58721477456271,29.54035714389534
37,41909.828707466855,0.23923127319856144,1.7109887709592957,-0.07899875232881062,57.91641837559111,156.9541070367194,0.34678072733857673,76.70985258304431,74.53636907361027,63.12163502930003,51.956625053394795,41.01935060061466,31.984609300291368
38,42068.64217422879,0.2367694884139065,1.6669837716346114,-0.07410930795940127,46.85038372741533,159.63601460981678,13.980768664893942,72.09177996738916,75.73301396034087,63.35396187284295,53.51394906933395,44.320535179324104,33.64657652026131
39,42443.28590573233,0.23530685172490096,1.615244536263424,-0.06836050402926933,34.78730399251746,161.393890358348,29.18657941742951,69.16722427119801,74.94041959584023,65.0508861682794,54.94614087333854,44.56528628472684,35.7062541435228
40,42050.48955756802,0.2320417507725413,1.5759478203605717,-0.06399420226228575,26.44074267125005,159.5183459244846,40.78742484562481,61.92305689533006,75.8444709618882,66.1936780266524,55.63679455864835,46.25496145270093,37.488807320627785
41,42354.19228135707,0.2318933080997191,1.5300992896488532,-0.05889992107209477,16.568209561237012,160.06843781605656,50.914460538814275,57.12035894128562,74.95671874364055,66.3322120066684,57.08122979967747,46.368060034573006,38.89010599242395
42,42062.782814162965,0.2295646171121619,1.479291889302226,-0.053254654366913984,6.807482688871101,156.679387903829,63.35029764082645,49.56204232689739,74.39353054294318,67.10176229027965,57.34502253630294,48.168906211248405,39.27811116210971
43,43059.94153605007,0.23187773223169977,1.4335383031967848,-0.04817092257742053,3.2480877468224874,156.89390509683912,73.34209463904975,41.84652953889346,73.21532764983648,67.7781339131337,57.78367131005978,50.51698506917512,42.06128841750118
44,42259.17013083971,0.2285203992713064,1.3925469607457255,-0.043616328971747276,9.703096829444988,150.51899888727596,83.26525650924661,35.815399961108575,71.71867833884012,66.45647080338559,59.12479554328811,50.37634388748257,42.6745545473058
45,42428.30605029804,0.22826869138773556,1.348614430724163,-0.03873493674712922,17.676716857228023,146.32470351835843,92.13758889030098,26.341772180189494,68.704268964525,68.78878217556809,59.954312220644525,51.38630041140972,44.09004241420803
46,42878.490656710695,0.229235971686302,1.3119611756297356,-0.03466235284774841,24.2086175950434,142.68218958436333,100.08074733361035,19.73924950678321,67.99719008385911,68.24114334833364,59.90086132152949,52.64683136954135,45.327599879574414
47,42593.85349759727,0.22826929635783746,1.2617234714191938,-0.029080385713243756,32.12580288119499,136.27519254036386,107.5038015926034,9.054202219279196,64.54142391361574,68.58877568907567,61.14579457703159,52.65287572912413,45.79330019097434
48,42748.088051158345,0.22944632466934692,1.2098412232655866,-0.02331569147395407,40.646973191874835,131.28521817398143,114.08364937634136,0.24268847244674022,60.34031177946137,67.46647049433275,61.81294879917568,53.606388242974866,46.600353801885845
49,42747.65892761513,0.22934768236659922,1.1726277193624213,-0.0191808577069357,46.10441536828931,125.52810857950055,118.73945809727036,9.41216415484283,57.05875839615636,68.0264587122526,62.071086469298066,54.63209046098949,46.675443528412394
50,42570.64675421549,0.2294253878434661,1.130303722743907,-0.01447819141598966,52.296930471517896,120.10814482643191,121.65592003600766,19.266974631765112,52.67988357419142,67.20232779187812,62.83831712008598,54.89704487427893,47.275570148716284
51,42480.90854809838,0.22907128348780634,1.0984642078606335,-0.010940467540070387,56.575050138005395,114.37335612905692,124.35912264626344,27.572455474945254,48.30476023289146,66.53832380312878,62.88074656529521,55.60607864326301,49.11951262087663
52,43019.420525024405,0.2307767608045247,1.0606221766122557,-0.006735797401361737,61.85225424976083,107.81138845734884,129.603644419887,34.84611525652757,43.227522705832826,66.4404748498041,62.44555619483818,56.92350584744058,49.945866768869294
53,42448.20957106632,0.2296498774510119,1.0214219465443317,-0.002380216282703518,66.51421483357394,100.88937125282533,129.9834409261352,44.37646367878879,37.49820684532036,64.36011232410225,62.83800254274869,56.81948136767601,50.75041512086961
54,42189.93739503172,0.230003320026447,0.9804881278112315,0.002167985798752048,71.72147571471945,94.92748381731823,130.5759796520603,51.8320755450525,30.133023975115847,62.709724226469255,63.06936372301559,57.32496492701218,50.64458205122857
55,42448.19910448528,0.23192625589932475,0.946475882192927,0.005947124200785886,76.46760948966528,91.1333405394759,130.99097624935442,58.114622730696176,25.00379329557608,61.25369978959804,63.12617986637317,57.45768838004638,51.02716457774768
56,42744.847832344974,0.23275944386515404,0.9132755262676802,0.009636052636924422,80.10730111376994,83.7225265726601,132.82029802793988,65.56780461497755,19.548325251811185,58.18899126931609,63.22508504576924,59.39794854631856,51.534201871205404
57,43126.17044832132,0.23573085739956112,0.8665208102180469,0.014831021086883667,86.27659779380637,78.22799447262993,132.741147593811,73.01922016229148,11.696599726955979,56.71575652879337,62.99599767812267,57.969691438158925,52.070261473123125
58,43238.863889683,0.23693133464289573,0.8334121400767994,0.018509762213688954,90.0619962527252,72.76681940693337,132.06319645966565,79.40590731234506,6.64310991655235,52.94306484232118,62.347425361157526,58.75469540834145,52.71543388915994
59,42460.06581172656,0.23482049081804782,0.8052303669866538,0.021641070334816243,91.63825666251849,63.88284917810511,131.95181294427528,83.32828638328768,0.36106401062323096,47.87186011936447,61.943110400794204,58.61396957130808,53.22204061662147
60,43204.97987093986,0.2389471162546788,0.7641126831085457,0.02620970187682825,97.41898293444413,61.101330282539536,128.98970248837637,90.930764316041,6.076437584022297,46.24898535577913,60.36118128450289,58.9726784966322,53.20423354967493
61,42892.45524873607,0.23891918000286194,0.738283041883645,0.02907966201292833,99.82939459884695,56.27488435388588,127.75040544746264,92.41996242274327,13.839211933078507,43.372833806817425,59.57211594668172,58.68424952072479,53.920422548057374
62,42782.64511809288,0.23897865690812278,0.7137305121334914,0.03180772087405652,101.63667156573493,50.072652055151096,126.61562604397017,97.10610997635,16.712783543902997,38.41827138374504,57.94318396757385,59.04865590795207,54.56338521025274
63,42510.5042357389,0.23955523054404496,0.6806316911161898,0.03548536765375669,105.09296049501602,46.15181882865516,121.71627394935926,100.7311138118416,25.55016190979623,34.479600101774295,56.93360015576366,58.64270365436067,54.896731349899824
64,42801.74141575561,0.2413264645012667,0.6499311709381103,0.038896536562432193,108.09965325500805,41.02192155404575,119.27958624716526,105.42227944993762,30.666910001239515,30.60872996527834,54.94322976280065,58.981393687169614,54.84234595463385
65,43317.95731879874,0.24467102882118982,0.6112131153781372,0.04319854273576254,112.40616310870963,35.63938104914855,118.38023976531142,107.81072707017401,36.99920122038292,24.217546145715193,54.411137663293154,58.12880801458478,54.8566971417715
66,43025.281773343435,0.2441068574757941,0.5822674653766249,0.04641472606926393,114.05793386889293,29.24983119813582,112.5529293649199,112.23585257499076,44.60225967784997,20.137124350067804,51.41406031377991,58.12680901816684,54.6873750555097
67,43142.16197471645,0.24577016851883873,0.5602303653903159,0.04886329273440934,116.60888418037175,27.206184086588035,110.68761457934559,112.96164239365315,48.154398063025155,16.07742294295732,49.61482459687705,57.612932223675834,55.43838660310202
68,43007.34307029539,0.24656964526030758,0.5302818824861394,0.05219090194598451,118.8984010413461,21.548554432559776,108.19702768039036,113.06112811440889,54.97991734854575,10.654994178238988,47.32282526039268,56.65685787634174,55.176740474565975
69,42789.962269287746,0.24759935158187374,0.5012506008082815,0.05541659991019093,121.34404688763439,16.842804709362373,105.8258690252554,113.30199203137266,59.28185519562542,5.792626677004792,42.36929760371275,55.99247876109919,55.43519423389728
70,43189.76358120623,0.24891066762454836,0.4762440074891886,0.05819511027897904,123.257924010347,12.919090278014034,100.34991619760103,116.6270130531169,64.6426093349584,0.07450215059161613,41.75108228640072,55.21002155399657,55.60041734063381
71,43120.028908364344,0.2505186713330222,0.4478586170797605,0.06134904254669327,125.96194586623993,9.273958080388192,98.45649305940442,115.37291213329023,68.21074350195377,6.545130460263559,37.957412762973036,54.34527503557874,55.753725039521086
72,42746.850446228535,0.2497783630130796,0.42988902901006804,0.06334566344332576,126.55294620710737,5.354674098405441,93.93120021357993,115.33625475062153,73.48436433083755,9.355647951560794,34.406619430086,53.190733288724616,55.46480263821514
73,42707.187168768454,0.25187009396580257,0.3988293398706045,0.06679674001437727,129.56854265395893,2.0811658630725267,90.24013711428073,116.76070407187727,74.66894763313364,14.98875862972821,29.570638808046706,51.00020779979181,55.04105014571643
74,42356.2398222666,0.2516616262653094,0.38079418314023195,0.06880064631775201,130.7363355348454,-0.0014636317423679106,85.52144872809289,115.87535707916827,78.74910732147137,18.557289659814685,26.076782056386783,49.79510700231677,54.68035390976088
75,42694.674454728236,0.2531001026014009,0.35581201314822936,0.07157644298353007,132.2516806312136,5.017613457039948,83.01912667310745,114.26110185755488,83.77731229503156,25.419144172084646,24.447904313292362,48.84423544770866,53.47944787473551
76,42730.054996571234,0.2551148849459086,0.32911213343493256,0.07454309628500749,134.4755296186132,9.390361723727159,82.46344304819667,113.14737568506864,85.13426083029476,28.819924660704288,19.032133771234292,45.213298356057116,53.877751320689356
77,43762.23128049293,0.25822364691860356,0.30440508207342715,0.07728832421406365,136.77867756278604,11.957357409947814,77.65913210906147,114.57818624600068,90.58825362161669,32.731845621785894,16.736578884142343,45.070176708533225,53.011450500144
78,43026.37257840232,0.2578106135758201,0.2796780366515328,0.08003577370538524,138.08379695678403,15.731543338876772,73.95175862468263,110.90658578599309,91.60829540073946,40.711920413814276,12.44314388697099,41.582103874168894,51.54497560425084
79,42819.009974439396,0.25753157173438285,0.2670131881560373,0.08144297909377363,138.67497807492643,16.996722088436528,69.40821777507323,109.96523567508626,93.91992731373793,43.4171922272685,8.677861114239313,40.20443044615977,51.30568891723396
80,43056.29650147639,0.2591149820643775,0.2413838650011023,0.08429068166654419,140.24639903590412,20.970536134765055,64.8272862127696,109.92657810493077,96.56500646732545,46.91664394367611,3.63861970596525,36.369714207613974,50.592267522154
81,43431.10475073693,0.2607304249674958,0.22005296456344545,0.08666078171517272,141.5892994320088,24.43988032943187,62.005121031340735,108.83317419644135,97.85865415870627,52.65098742711686,0.43079705764304055,34.5738483445075,49.31844352761708
82,42686.19346916128,0.25878108845088094,0.21104496263774128,0.08766167081802874,140.96559664186253,27.0880664977378,59.027223514060914,104.24727817476148,100.39291417313633,54.989052716468855,3.9658905466605248,31.93851372669883,48.43853036696256
83,42702.15153172851,0.26122353452681507,0.18482394990552373,0.09057511667716403,143.56895912460078,29.158517742887234,56.233295658339074,105.478634500617,98.37546565812235,57.08425230959871,9.039166228259084,28.447434708245606,45.52619303861653
84,42551.46687643582,0.2606671484177101,0.1711698029673734,0.09209224411473628,143.6064495143208,31.73349290545562,52.42024119290808,100.98798518808795,101.57345268718576,61.96745383044401,11.177927411583918,24.637029508653423,44.741642571464595
85,43288.362116263634,0.2631003660983907,0.14905862065760883,0.09454904214915458,145.2802909629339,34.43591476267957,49.025645792734224,100.54398690601317,102.07753354691705,66.61006666188895,16.36459046038081,23.111706401669192,43.75500293686117
86,42860.981242572714,0.26137135746627144,0.1418983684447912,0.09534462572835653,143.85657971581847,38.553784353174734,45.827024018464286,98.12804100914944,103.47971422374899,67.83555635514722,20.600990549161665,19.98477182588975,42.20539199237538
87,42591.304205633154,0.2624272583417883,0.12035536205581454,0.09773829310490949,145.97395449304324,38.7578009749604,42.13517736811267,95.5876698206166,101.95998189693069,71.28894205245201,25.379663002776493,16.015400283170727,39.44380344841063
88,42330.0521514655,0.2622144660733145,0.10909976923499465,0.09898891452944503,146.03641104619632,41.24811436315916,40.26023701624511,93.5370876443249,101.40499074618593,73.8992788977234,27.294072670073046,13.197093901494851,36.41499564282309
89,42589.69344245306,0.26243841444589744,0.09310353299434,0.10076627411174,146.3097255008884,43.615336311257074,35.9525378704026,88.95133879633028,102.82258135714088,78.17000084852141,33.21736928197865,9.44403396835381,35.71356244355785
90,42317.32973672891,0.26192968850396064,0.08789976501832707,0.10134447055351921,146.20524489821366,44.15181458308917,32.92073481156592,88.54630601184978,103.97192641887466,76.66897155386333,35.06330685419147,7.1070543431583255,33.81268979969372
91,42532.2966287321,0.26350514445165635,0.06495194607357643,0.10389422821404706,147.3861982376836,48.44857597313978,32.72195177833723,85.00038212601937,100.59268809446077,81.52121590959624,39.746019538281395,0.7811618590071432,31.397436350607208
92,42476.12483688078,0.262290334048024,0.062177151173202334,0.10420253875853307,146.15879350778485,49.6678675475226,26.438193860962645,86.24190255573617,100.88778190000373,81.76821930054113,43.350738101780735,0.2985212166877277,28.901374392231652
93,42062.821300702846,0.2614704594911638,0.05480814716420946,0.1050213169817545,146.29881807233383,50.44909467897371,26.70769172081421,79.36493153207746,101.31490302620459,83.80984367938565,45.78082223174717,3.0037370590863364,27.06902226388104
94,42383.886134787776,0.2624132063169089,0.04029403418368616,0.10663399620181264,146.35494997566482,54.100936726905836,24.111302998090324,79.1396182199821,99.70612398769512,86.72370573198775,47.150122348980304,7.2145325022335385,23.239072627437785
95,42622.85666011483,0.26247465344285875,0.03160369880454246,0.1075995890217175,146.27742739310068,55.12679703616198,20.176221589849376,77.29436301774312,100.56393173316827,86.03580614680108,52.835878881520664,9.82470110876747,22.09747306380993
96,42855.744387783234,0.26261144866323594,0.023940022053463995,0.10845110866072621,145.9513349262352,56.769115873173575,16.834431015380943,75.60615169220658,101.76231826790712,88.07564034832875,52.28794607410957,13.727357857897283,19.63171735948686
97,42570.05749419337,0.2616113390928948,0.016613291229263194,0.1092651898634152,145.30592187989902,59.32998742298581,16.470689270754235,72.01003431813709,96.95135442038162,91.06088226419611,57.05045321797441,16.743038693020583,16.573917290115723
98,42648.76124232485,0.2614350559847759,0.008770802217406452,0.11013657753139927,145.01135125134732,60.533875341292465,12.953478023901857,69.47607726482573,98.75073886881685,89.406667866619,61.040308115000514,18.46411225239891,12.497080734378997
99,42397.92944919133,0.2601962616169385,0.008367137141571349,0.11018142920649207,143.7166304601678,62.29428744743525,10.547214288545419,69.37107539857557,96.80069066214666,91.99237743674811,58.606254048289784,22.086677480209154,9.843602165964903
100,42351.5774700801,0.2589201695777884,0.0032239050796376177,0.11075289943559581,142.57409630807584,64.02087727158317,7.101153770412152,66.28643044282391,94.78520155139691,90.62115915286772,65.53287701198606,27.211800942953133,8.29100524478105
101,41620.58575036494,0.2570684579066759,0.002517069238389376,0.11083143675129006,141.88946417406862,64.29738621426186,6.285929462518587,64.39251210595414,90.33511026320677,92.3479541119114,64.94421183338457,30.67662980435445,4.628003189112485
102,42951.01636836681,0.2596086587866888,-0.013035668861066402,0.1125595187623407,142.2065698730935,67.50457551997222,3.232408490616095,62.49934729079651,92.23534084116665,93.3543864419084,69.48760116712819,32.5310790326292,1.2700710982052712
103,41786.34477767142,0.2554574643457977,-0.0033475295837255693,0.11148305884263617,139.9408528667161,67.04331238101203,2.1195135406793257,57.196620957840686,90.92892099347192,91.76662475821969,70.50960128909911,36.68859471019571,0.22946183250127766
104,41683.81600352997,0.2538111799517863,0.0007477685149409557,0.11102802572056211,137.94957144023027,68.86222939238283,0.18145456831363313,57.154174636176,88.00101540534598,93.73779869195018,71.87556567237223,37.293842921528196,2.1498350596694453
105,42353.991897543594,0.2539862734860693,-0.003131331083774397,0.11145903678708603,136.71696420935876,71.46184520600815,2.138898966907715,53.22821830446808,88.68473260269054,96.66106702818139,74.6886643528875,36.47359018734883,6.176591979766318
106,41618.70445042634,0.2510785744894909,0.001245236496206282,0.11097275150042152,134.8734612696273,71.7938541605115,4.14009483270722,49.54598673039439,87.20332729899444,94.85540336862972,74.91242006803321,41.719411887150066,9.407690092859713
107,41811.600475732426,0.25064250482105044,-0.00021116135387511275,0.11113457348376389,133.81269406477165,73.19937800877415,7.345588734803255,51.10205430259037,84.11017662160006,94.83008097596986,77.170064557154,43.829702321922596,11.787544415544332
108,41659.12701990379,0.24830395822761403,0.004431504530599236,0.1106187217188223,131.42324379819107,75.06119417161156,8.016414396792698,44.8430850948024,84.0700177137343,93.36605477111576,79.10075961356688,49.96327896228754,13.035387889403548
109,40965.424190171645,0.24635906469555635,0.007284859108445635,0.11030168232128382,130.4376646871744,75.0423791883914,9.376613766043048,45.13866870226942,80.78144556952341,92.02650270865652,79.68827309795836,49.059425779522506,18.718974943379212
110,41751.90487064646,0.24623311315651975,0.0073114174400801795,0.11029873139554663,128.47799543944197,78.13511905315886,10.43954663621022,40.51769229610888,80.66170275048543,94.6867475520689,81.35053517002684,52.86271802838735,19.38252427658004
111,41515.439399036746,0.2438281581585464,0.016104429013269392,0.10932173010963672,125.70967104662982,78.93008124586022,16.150915031247536,43.42229927365135,78.02241275060521,92.57326648857908,82.73566506941158,55.42020264085847,21.37256113196744
112,39909.21525757738,0.2386465235428506,0.034602868210086894,0.107266347976657,122.92590668330278,77.9813136833246,14.437689012278858,38.402320386176385,76.72901373033967,90.60546580549988,82.40070036112722,54.56655024815635,23.228011145189537
113,41195.39915601973,0.24024600848872668,0.025172349708540973,0.10831418336571766,122.42005435096519,80.34174799723647,17.125645613693198,36.37661364134166,73.81737224568356,91.71348406731758,85.79667822361935,60.97495260152319,25.42370531465249
114,40429.13230792221,0.23681042117322346,0.038363492692497204,0.10684850081194475,118.91459986630116,82.51545396036683,18.383558482707635,35.063712806294525,73.04112547720587,89.70513856855038,83.32983126273322,62.33858085700688,30.266860497459287
115,40048.10834118107,0.23396900452437872,0.04974632564204858,0.10558374159532793,116.59832666522334,81.66161373632306,20.6632034421495,30.994566407141864,72.9744636116142,89.72356437834668,84.63418394600868,62.36564527204477,31.57053827585834
116,39401.540633842764,0.23106775287660297,0.06138417202036444,0.10429064755329283,113.6371890240644,83.17098117767995,22.818327031044173,32.229362696690465,71.65674869864102,85.27867101632332,84.65036453804969,63.468747660302725,35.321690243085285
117,39557.29896067534,0.22900283825902495,0.06894552707306861,0.10345049699188126,111.25957336170079,83.04673755796323,25.75347997827818,27.621838586716994,69.20823377043199,86.32774365638821,86.4760188167467,66.20799587710417,38.02267434260611
118,38190.91542468873,0.22456751623363466,0.0884677762950588,0.10128135818943791,107.66697819475891,84.62096541332701,24.588006500860047,28.005899903733496,66.2282832451816,85.59756891267138,81.6272717236338,67.26614804660463,39.64981773257407
119,39200.13743852301,0.2254569150859995,0.08617276861580797,0.10153635904268803,106.7200040140527,86.17089172599032,25.237849221394058,23.421242649173507,65.30883384339766,86.6990405808603,86.22368764198318,69.22907804409022,40.57522453422188
120,38927.856716539296,0.2235388415702259,0.09425620579289622,0.10063819935634485,104.89596927970756,85.97637808953905,27.587921671449372,23.066543305910223,64.06067651648466,85.33778953324982,86.00517441929343,70.62768477584956,42.4482815704785
121,38659.89534358234,0.22042730037262334,0.11009558885402629,0.09887826790510819,100.8059903885087,87.56349499749788,30.707290540732114,22.11697661625473,61.91927831037581,82.0084923933824,87.04467620419186,72.3867663823975,46.37526562774055
122,38241.3093509718,0.2167797683829548,0.1299199359799458,0.0966755626688949,96.62810801569043,88.53802935443201,31.458344504325837,18.22806062729894,58.999818536581564,81.684726397391,88.45643876398395,74.39107115157238,46.142177080895316
123,37680.42822763586,0.2141570679264406,0.14070679348962015,0.09547702294559776,94.50043590262263,88.10742828498631,33.39835029372696,17.86375004323945,57.517340721090015,79.11932602538303,88.13787676227602,73.57656233362796,50.471350729084804
124,37422.62689264203,0.2122252323198646,0.15470250263427004,0.09392194415174776,91.06895677875043,90.89697428779432,32.842490923021934,15.993450979724697,56.94690969383956,79.54397876418012,85.34816851137222,75.10005421635874,51.53514317210932
125,36888.02878065604,0.20871458998593528,0.1720370261398052,0.09199588598446609,87.82477440985463,89.77568672589898,36.264049109375236,15.010204295477223,53.57706524359239,78.77234010648996,85.81346176519763,75.07670915127206,53.95749254930063
126,36823.66695360914,0.2073939331684956,0.18360096843949744,0.09071100350672251,84.80478978761315,92.39577948199998,35.7333699656088,13.209621119486226,52.68405462441122,78.65765933374944,84.46994607835916,75.94329018503221,55.69375301967641
127,36910.720365877816,0.2057963853919715,0.1963549070061329,0.08929389922154078,81.74514988609532,93.76151779751461,36.392530234509806,11.200528888491894,50.23079189673662,76.2082890125324,87.52694295232557,78.24358495537601,55.60936447903793
