ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
59,42312.54289702867,0.23514519624840094,0.8066437892079801,0.02148402342133554,92.26811711777844,67.32469111618214,129.50966810036536,82.80667636296329,0.08533385255291638,48.74739293744717,61.59551146042303,58.47753446798304,53.35219935999382
60,43027.15555968117,0.2383052575543047,0.7743556753924296,0.025071591623063383,96.35538245189124,62.925140437977504,129.66911024794953,88.2623923799767,4.352785750943102,46.236213131594155,60.736500953313126,58.89563823902703,53.61020564265848
61,42377.33143704877,0.23794563742838512,0.7389090729102783,0.029010103009969077,99.73381587860048,56.97153599902104,127.05790030635225,91.04410655161472,13.009160281154621,40.94028004443481,60.02638431884861,58.818204816923945,53.543992626638556
62,42327.04091986368,0.2372288128240436,0.7135633560934124,0.03182629376739862,101.11699516819174,49.65072940077711,123.30424240006518,99.02668619425216,18.018128666623266,37.59464230481352,58.23875842455391,59.42141851794522,54.36262650888878
63,42796.61304675181,0.24124627328875842,0.6744398833439873,0.03617334629511253,106.55425297091215,47.24685548686025,122.07492652219732,100.38392759839265,25.7258468796611,33.520220891602605,56.98610557291587,58.90133642279782,54.80406866451324
64,42948.27434999063,0.2427632925410545,0.6435631051906753,0.03960409942325831,109.59636575281922,42.37595181104813,119.27946955760054,104.74522454904522,30.911890840845068,29.188974411417686,55.32943705982986,58.78844326217864,54.85235632667885
65,43143.614787975115,0.24353982576891067,0.6137927398571511,0.042911917793649876,111.55575012718373,34.662324852497704,117.76123491730853,107.85243512514994,38.43802011403931,25.228095272557674,53.8940928177856,58.36589226825643,55.00102075538023
66,43023.293594097355,0.24535620958885118,0.5813010448045393,0.046522106132828964,115.03311470611797,30.849239531537087,115.42754879950778,109.54764630537937,42.40671990292911,19.792844993542722,50.8722200942949,58.09176789980889,54.42264060023292
67,43224.51461767601,0.24655069140265795,0.5582734171590268,0.0490807314267748,116.80971577752051,25.72559107922114,114.77392124020365,110.2876516069219,47.958084889720396,17.155520438784453,47.97728834192158,57.89205775097496,54.97314805174456
68,42541.494815686005,0.24569460053245185,0.5278446575241587,0.05246170471953793,119.02338377934711,21.51836219378911,107.52472667779246,111.09809419344508,56.59323312393935,10.342862583400743,45.33892619915957,56.932456788302815,55.39092759004571
