ul,Chi-Squared,SSD,Reg_Slope,Reg_Intercept,Z-Test_1,Z-Test_2,Z-Test_3,Z-Test_4,Z-Test_5,Z-Test_6,Z-Test_7,Z-Test_8,Z-Test_9
105,314.1048371680393,0.023222922294025946,1.0885174411035203,-0.009835271233724477,13.095018005661741,5.5809369495543395,2.5065341980362255,7.003720570217013,7.173036172191562,7.484690950700814,3.7720162262721555,2.3621335614159973,0.06864049819239354
106,289.49148099792353,0.022559672150938414,1.0869012927313477,-0.00965569919237197,13.079833242929727,4.614392584376842,2.469808395409606,5.415679801031351,7.805204951207058,6.9282653022339895,3.9640284554438865,2.1071030096724965,0.48258251636187943
107,272.29665723990905,0.02186683527912559,1.084649323175327,-0.009405480352814105,12.310927461793312,5.897512462166741,3.3167177216770813,5.788508664134399,6.766934107724642,5.297015889697515,4.344685855559167,3.342924720073536,0.8296875437974625
108,263.6756997915137,0.02144903670233459,1.0823673077161056,-0.00915192307956729,12.002874959306407,5.836522341009138,3.3892240344182865,5.8973736633122975,7.0194538521216545,4.444866735969926,3.5440190851152007,4.263198376472423,0.39165418748364056
109,224.82847978958338,0.01875872684874807,1.0654789929926298,-0.007275443665847758,8.977338577248375,7.318544675368797,3.709910640492204,7.100120966430039,5.216904316680263,4.422741493825345,4.387004688095764,1.6500106767625649,1.5756436361884714
110,199.28764187376524,0.018278047696194767,1.0699359005838995,-0.0077706556204332755,9.852687665349146,5.765927800056407,2.9740956163715384,4.3322493002009725,5.755542138482923,6.254959516200969,2.591304383570216,2.114149693699078,1.2152903152195091
111,235.66021424287402,0.01958627298320307,1.074467187362237,-0.008274131929137438,10.165068843133048,6.6945897783125865,1.5745326962658373,6.956192768461325,6.246766077534318,4.992786195904604,3.8466734228960244,2.457925287123532,1.2018331745423962
112,208.76572722293926,0.018945456118908202,1.0719590440174662,-0.007995449335274019,10.375851359453664,5.434573379632225,2.4272096022394005,6.134759706393122,6.368866488848718,4.745613624374225,2.6075175002566984,1.6902665436271014,1.514694337009063
113,208.25369035058728,0.018261768714597258,1.0675209671735384,-0.0075023296859487165,9.454957361624189,5.995597281940407,2.2392166238961293,5.543435822631947,6.906222809158194,5.749876419496453,2.7011780851346106,1.454586514205668,0.08625262886290366
114,270.0912737930949,0.020499371320332097,1.0779922519984415,-0.008665805777604618,10.157442195421215,8.10854252915063,2.263431587873321,5.681487017964835,7.001439707742183,4.207579609470775,5.604461658152939,4.392014353165963,0.4357436845558598
115,235.89894238340642,0.01993884068611397,1.0769813800534194,-0.008553486672602154,11.218190316537653,4.4829395130819245,0.2729568108551579,6.8382894249452955,6.826420525162636,5.057123856421229,3.9525984571127597,2.711304622116831,0.4970386831846168
116,207.95006034408155,0.018937885018821123,1.074197773205242,-0.008244197022804656,10.65816459635607,5.040684533634932,1.9731315019153837,4.927070209418635,6.473936912079567,4.591296132299612,4.243348853046098,2.015854152267134,1.7205367203571094
117,228.11206399149708,0.018924668429079965,1.0724766840475222,-0.008052964894169123,9.563853307895544,6.936530350787001,0.9803375703305537,6.013254121090503,6.462076827701845,5.727723256298778,3.6267491078444287,2.8255654489594644,1.2993898375086113
118,207.31512367480678,0.01794373501972631,1.069165547301152,-0.007685060811239125,9.264325190990627,6.29530884557315,1.549211749078653,4.5797523336965895,5.435349905719564,6.255948525158024,4.654272573926443,3.098202710955405,0.12432232220131013
119,214.11283140999265,0.01855039882427217,1.072845249792919,-0.008093916643657675,10.316938174217535,4.703580353325216,0.6010016514512025,4.780347332322276,5.38370834306794,6.718334800214103,5.41885789562379,1.939625766529727,0.36617264026432983
120,206.00128694366623,0.01822805006005362,1.066220555380048,-0.007357839486671985,8.556544422043663,8.103907907903547,4.536237033886427,4.624945086039704,4.893527416346194,3.0445887279092907,4.95646238922032,2.8133149943220572,1.3165816617335548
